,average,coordinate_x,coordinate_y,decoration_condition,deed,elevator,facility0,facility1,facility2,facility3,facility4,facility5,level,total,framework,house_term,ownership,price,purpose,apt,lift,district,rights,scale,structure,bath,kitchen,room,saloon
1887,1.4432979380000002,-0.08666817199999999,0.264859248,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-0.12370756,2.273894888,0.839932531,-0.668608553,-0.8645953820000001,9980000,0.040252748,2.62956758,3.877041522,0.066797197,0.285922755,0.713091712,-0.660088119,-0.465698785,-0.04022008,1.045607526,0.924514114
1888,2.466829719,-0.024212444,0.21754744,0.784828297,-0.674204638,-0.8369008059999999,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-0.12370756,-0.745793215,-1.190571817,-0.668608553,-0.8645953820000001,6500000,0.040252748,-0.21234813100000002,-0.442748893,0.066797197,0.285922755,-0.60351361,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
1889,1.371924416,-0.11240221,0.248962691,-0.7757347859999999,1.4832291919999998,1.194884738,1.615759288,-0.297777339,-0.476088258,-0.16829996,2.3417499619999997,1.9119909030000002,-1.3480447619999998,2.7990580360000004,0.839932531,1.6850580819999998,1.156610388,7000000,0.040252748,2.223579622,3.877041522,0.066797197,0.285922755,-0.07677553599999999,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
1890,2.9868642010000004,-0.008676345,0.235359668,0.784828297,1.4832291919999998,1.194884738,-0.61890407,-0.297777339,2.1004508769999997,-0.16829996,2.3417499619999997,1.9119909030000002,1.100629641,-0.351920854,0.839932531,0.900502537,-0.8645953820000001,9000000,0.040252748,-0.21234813100000002,-0.442748893,0.066797197,0.285922755,-0.231007131,-0.660088119,-0.465698785,-0.04022008,-0.156303664,0.924514114
1891,1.5783276309999998,-0.139267664,0.190262305,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-1.3480447619999998,2.7990580360000004,0.839932531,-0.668608553,-0.8645953820000001,12500000,0.040252748,1.005615746,3.877041522,0.066797197,0.285922755,1.300994725,-0.660088119,1.530768854,-0.04022008,1.045607526,0.924514114
1892,2.234014946,-0.07421499299999999,0.263031452,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,1.100629641,-0.351920854,0.839932531,-0.668608553,-0.8645953820000001,18900000,0.040252748,-0.21234813100000002,-0.442748893,0.066797197,0.285922755,2.344156784,1.429758429,1.530768854,-0.04022008,1.045607526,0.924514114
1893,2.419231393,-0.077882606,0.273787331,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-1.3480447619999998,2.273894888,0.839932531,-0.668608553,1.156610388,6000000,0.040252748,2.223579622,1.717146314,0.066797197,0.285922755,-0.7020971020000001,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
1894,0.06606218,-0.145137364,0.209295993,-0.7757347859999999,-0.674204638,1.194884738,1.615759288,3.358213906,-0.476088258,-0.16829996,-0.427031073,1.9119909030000002,-0.12370756,2.273894888,0.839932531,-0.668608553,-0.8645953820000001,8750000,0.040252748,0.193639828,3.877041522,0.066797197,0.285922755,1.5701204619999998,-0.660088119,-0.465698785,-0.04022008,-0.156303664,0.924514114
1895,1.790099439,-0.104641753,0.27920042,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-0.12370756,2.011313314,0.839932531,-0.668608553,1.156610388,11000000,0.040252748,1.005615746,1.717146314,0.066797197,0.285922755,0.761064214,-0.660088119,-0.465698785,-0.04022008,-0.156303664,0.924514114
1896,2.593614788,-0.137840105,0.217055341,0.784828297,1.4832291919999998,1.194884738,-0.61890407,3.358213906,-0.476088258,-0.16829996,-0.427031073,1.9119909030000002,-0.12370756,2.536476462,0.839932531,0.900502537,-0.8645953820000001,5950000,0.040252748,1.8175916630000002,3.877041522,0.066797197,0.285922755,-0.757025616,-0.660088119,-0.465698785,-0.04022008,-1.358214855,-0.679044164
1897,2.623573452,-0.024212444,0.21754744,-0.7757347859999999,-0.674204638,-0.8369008059999999,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-0.12370756,-0.745793215,-1.190571817,-0.668608553,-0.8645953820000001,4200000,0.040252748,-0.21234813100000002,-0.442748893,0.066797197,0.285922755,-1.141045496,1.429758429,-0.465698785,-0.04022008,-1.358214855,-0.679044164
1898,1.110109655,-0.077882606,0.273787331,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,1.100629641,1.74873174,0.839932531,-0.668608553,-0.8645953820000001,5700000,0.040252748,1.8175916630000002,1.717146314,0.066797197,0.285922755,-0.332708835,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
1899,3.1132657989999997,-0.034372415,0.23153711300000002,-0.7757347859999999,-0.674204638,-0.8369008059999999,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-1.3480447619999998,-0.614502428,-1.190571817,-0.668608553,-0.8645953820000001,4500000,0.040252748,0.193639828,-0.442748893,0.066797197,0.285922755,-1.157835872,-0.660088119,-0.465698785,-0.04022008,-1.358214855,-0.679044164
1900,2.5811999169999997,-0.117930206,0.175771746,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,1.100629641,0.304533082,0.839932531,-0.668608553,-0.8645953820000001,5000000,0.040252748,2.62956758,1.717146314,0.066797197,0.285922755,-0.960189163,1.429758429,-0.465698785,-0.04022008,-1.358214855,-0.679044164
1901,2.430304116,-0.077882606,0.273787331,0.784828297,-0.674204638,1.194884738,1.615759288,-0.297777339,-0.476088258,5.941772065,-0.427031073,1.9119909030000002,-0.12370756,2.273894888,0.839932531,-0.668608553,-0.8645953820000001,4980000,0.040252748,1.8175916630000002,1.717146314,0.066797197,0.285922755,-0.932844837,1.429758429,-0.465698785,-0.04022008,-1.358214855,-0.679044164
1902,0.134655539,-0.145137364,0.209295993,-0.7757347859999999,1.4832291919999998,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-0.12370756,2.273894888,0.839932531,1.6850580819999998,1.156610388,6700000,0.040252748,0.193639828,3.877041522,0.066797197,0.285922755,0.656484159,-0.660088119,1.530768854,-0.04022008,-0.156303664,0.924514114
1903,0.8030932609999999,-0.137430061,0.185095265,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,2.3417499619999997,1.9119909030000002,-0.12370756,3.586802759,0.839932531,-0.668608553,-0.8645953820000001,4200000,0.040252748,2.223579622,3.877041522,0.066797197,0.285922755,-0.6733136,-0.660088119,-0.465698785,-0.04022008,-1.358214855,-2.282602443
1904,2.165613323,-0.137840105,0.217055341,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,1.9119909030000002,-1.3480447619999998,2.536476462,0.839932531,-0.668608553,1.156610388,5500000,0.040252748,1.8175916630000002,3.877041522,0.066797197,0.285922755,-0.7500696040000001,-0.660088119,-0.465698785,-0.04022008,-1.358214855,-0.679044164
1905,2.345413244,-0.034372415,0.23153711300000002,0.784828297,1.4832291919999998,-0.8369008059999999,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,1.100629641,-0.614502428,-1.190571817,0.900502537,-0.8645953820000001,7200000,0.040252748,0.193639828,-0.442748893,0.066797197,0.285922755,-0.409944563,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
1906,1.466833465,-0.153839402,0.221747857,0.784828297,-0.674204638,-0.8369008059999999,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-1.3480447619999998,-0.614502428,-1.190571817,-0.668608553,1.156610388,3950000,0.040252748,0.193639828,-0.442748893,0.066797197,0.285922755,-0.959709438,1.429758429,-0.465698785,-0.04022008,-0.156303664,-0.679044164
